chapter,character,line_number,text_preview,voice_file
"chapter_7","Maya",210,"Then it's perception. The moment you can't function, it's il",""
"chapter_7","Amelia",213,"I found the note in the Paracelsus book. I've been to the ce",""
"chapter_7","Elena",215,"Lowen.",""
"chapter_7","Amelia",217,"You keep saying that.",""
"chapter_7","Elena",219,"Because it keeps being true.",""
"chapter_7","Amelia",233,"Thank you for telling me that. It means a lot.",""
"chapter_7","Prof. Hawthorne",236,"It's not about meaning a lot. It's about being useful. Learn",""
"chapter_7","Dr. Simmons",239,"I don't tell many people. But I can see you're someone who n",""
"chapter_7","Maya",242,"Good. Now you know my context. It doesn't change what I've t",""
"chapter_7","Elena",245,"Meur ras. I don't tell many people about her. You seemed rea",""
"chapter_7","Amelia",250,"Shall we... shall we look at the essay feedback?",""
"chapter_7","Narrator",253,"Hawthorne stares at her for a long moment. Then nods.",""
"chapter_7","Prof. Hawthorne",255,"Very well.",""
"chapter_7","Narrator",258,"Simmons' face closes. Just slightly.",""
"chapter_7","Dr. Simmons",260,"Sure. Of course.",""
"chapter_7","Maya",263,"Okay.",""
"chapter_7","Narrator",265,"The walk continues. But the air between them is different no",""
"chapter_7","Elena",268,"...",""
"chapter_7","Narrator",270,"She stands. They walk back in silence.",""
"chapter_7","Narrator",282,"February.",""
"chapter_7","Narrator",285,"They're in the kitchen. Just the two of them. Late afternoon",""
"chapter_7","Narrator",287,"They talk about nothing. The weather. A documentary Raj reco",""
"chapter_7","Narrator",289,"Then Sarah says it.",""
"chapter_7","Sarah",291,"I've been thinking about what I'd want people to know. If I ",""
"chapter_7","Narrator",295,"Amelia's hands go cold.",""
"chapter_7","Sarah",297,"Like... if something happened. I'd want my mum to know I tri",""
"chapter_7","Sarah",301,"Doesn't matter.",""
"chapter_7","Narrator",303,"It matters. It matters more than anything anyone has ever sa",""
"chapter_7","Narrator",306,"Liz finds Amelia in the corridor.",""
"chapter_7","Liz",308,"Can I talk to you? About Sarah?",""
"chapter_7","Narrator",310,"Her face is wrong. The brightness is gone.",""
"chapter_7","Liz",312,"She gave me her favourite book yesterday. The poetry one — P",""
"chapter_7","Narrator",314,"Amelia's stomach drops.",""
"chapter_7","Liz",316,"That's... that's a thing, isn't it? Giving away stuff? I rea",""
"chapter_7","Amelia",318,"Did she say anything else?",""
"chapter_7","Liz",320,"She said she was 'sorting things out.' That's what she said.",""
"chapter_7","Narrator",323,"An email from a lecturer. Cc'd to the academic advisor.",""
"chapter_7","Narrator",325,"\""I'm writing to flag that Sarah Whitmore has not submitted ",""
"chapter_7","Narrator",327,"Amelia reads it. Closes it. Opens it again.",""
"chapter_7","Narrator",329,"Three weeks. She hasn't submitted anything in three weeks an",""
"chapter_7","Narrator",336,"The alarm is sounding. What does Amelia do?",""
"chapter_7","Narrator",345,"She doesn't wait. She doesn't think about it. She doesn't se",""
"chapter_7","Narrator",347,"She goes to Sarah's room. She knocks.",""
"chapter_7","Amelia",349,"Sarah. Open the door.",""
"chapter_7","Narrator",351,"The door opens.",""
"chapter_7","Narrator",353,"Sarah looks at her. Those eyes — tired, dark-circled, the ey",""
"chapter_7","Amelia",355,"I heard what you said. And I'm scared for you.",""
"chapter_7","Sarah",357,"Amelia—",""
"chapter_7","Amelia",359,"I'm not going to pretend I didn't hear it. And I'm not going",""
"chapter_7","Narrator",361,"Sarah's face crumbles. Not crying — breaking. The mask comin",""
"chapter_7","Sarah",363,"I'm so tired.",""
"chapter_7","Amelia",365,"I know. And you don't have to do this alone. Tomorrow, we're",""
"chapter_7","Narrator",367,"A long silence.",""
"chapter_7","Sarah",369,"...Okay.",""
"chapter_7","Narrator",371,"The next morning, they walk there together. Amelia sits in t",""
"chapter_7","Sarah",373,"They said I should see my GP.",""
"chapter_7","Amelia",375,"Okay. I'll come with you.",""
"chapter_7","Sarah",377,"You don't have to—",""
"chapter_7","Amelia",379,"I know.",""
"chapter_7","Narrator",386,"She goes to Sarah's room.",""
"chapter_7","Amelia",388,"Can we talk?",""
"chapter_7","Narrator",390,"They sit on Sarah's bed. Amelia tries to say the right thing",""
"chapter_7","Narrator",392,"But she's eighteen. And the gap between knowing what to say ",""
"chapter_7","Amelia",394,"I've noticed you've been struggling. And I want you to know ",""
"chapter_7","Sarah",396,"I know it's okay.",""
"chapter_7","Amelia",398,"And if you need to talk to someone—",""
"chapter_7","Sarah",400,"I'm talking to you.",""
"chapter_7","Narrator",404,"They talk for an hour. Sarah opens up, a little. Not all the",""
"chapter_7","Narrator",411,"She finds Lucas.",""
"chapter_7","Amelia",413,"I'm worried about Sarah.",""
"chapter_7","Narrator",415,"She tells him what she heard. His face goes very still.",""
"chapter_7","Lucas",417,"That's serious, Amelia.",""
"chapter_7","Amelia",419,"I know. I don't know what to do.",""
"chapter_7","Lucas",421,"We check on her. Together. Now.",""
"chapter_7","Narrator",423,"They go to Sarah's room together. Lucas knocks. His voice is",""
"chapter_7","Narrator",427,"It helps. A little. But the weight of what's happening is bi",""
"chapter_7","Narrator",434,"I'm overthinking this. She's just stressed. Everyone says th",""
"chapter_7","Narrator",436,"She closes the email. She changes the subject. She looks awa",""
"chapter_7","Narrator",438,"The signs were there. She chose not to see them.",""
"chapter_7","Narrator",440,"This is the choice she will carry for the longest time.",""
"chapter_7","Narrator",452,"It happens on a Tuesday. The most ordinary day of the week.",""
"chapter_7","Narrator",454,"The library. Study group. Lucas hasn't done the reading. Raj",""
"chapter_7","Narrator",456,"Liz asks a question. An innocent question. A good question, ",""
"chapter_7","Liz",458,"I don't understand the difference between reliability and va",""
"chapter_7","Narrator",460,"And Amelia snaps.",""
"chapter_7","Amelia",462,"Liz, it's literally in the textbook. Page 147. I don't under",""
"chapter_7","Narrator",464,"The room freezes.",""
"chapter_7","Narrator",466,"Liz's face. The hurt on it is immediate and absolute.",""
"chapter_7","Narrator",468,"Amelia hears herself. Hears the echo. Recognises the voice —",""
"chapter_7","Narrator",470,"What did I just do?",""
"chapter_7","Narrator",472,"Liz picks up her bag.",""
"chapter_7","Liz",474,"I was just asking.",""
"chapter_7","Narrator",476,"She leaves.",""
"chapter_7","Narrator",485,"The words can't be unsaid. What happens next matters.",""
"chapter_7","Amelia",493,"Liz. I'm so sorry.",""
"chapter_7","Liz",495,"It's fine.",""
"chapter_7","Amelia",497,"It's not fine. What I said was cruel and unfair and it wasn'",""
"chapter_7","Narrator",499,"Liz looks at her.",""
"chapter_7","Liz",501,"I know you're stressed. We're all stressed.",""
"chapter_7","Amelia",503,"I know. And you didn't deserve that.",""
"chapter_7","Narrator",505,"A pause.",""
"chapter_7","Liz",507,"...Thank you. For saying sorry. Not everyone does.",""
"chapter_7","Narrator",509,"They hug. It doesn't erase it. But it starts to heal it.",""
"chapter_7","Narrator",515,"She doesn't follow Liz. Not yet.",""
"chapter_7","Narrator",517,"She goes to her room. Opens her journal. And writes.",""
"chapter_7","Narrator",519,"I said the thing Tasha would say. I became the person I desp",""
"chapter_7","Narrator",521,"She writes for an hour. About the Shadow — about Jung's idea",""
"chapter_7","Narrator",523,"I will apologise to Liz. Tomorrow. Properly. But first I nee",""
"chapter_7","Narrator",525,"She texts Liz later that night: i'm so sorry. i was awful. c",""
"chapter_7","Narrator",527,"liz: yes. large. extra shot. and one of those expensive past",""
"chapter_7","Narrator",533,"It WAS in the textbook. Page 147. How can she still not know",""
"chapter_7","Narrator",535,"She tells herself this. And the thing about telling yourself",""
"chapter_7","Narrator",537,"She doesn't apologise. The study group reconvenes three days",""
"chapter_7","Narrator",539,"Something between them has been damaged. Not destroyed — Liz",""
"chapter_7","Narrator",541,"And Amelia, in the quiet moments, hears the echo of her own ",""
"chapter_7","Narrator",551,"Results day. The corridor outside the department office.",""
"chapter_7","Narrator",553,"Amelia gets her marks on the portal: 67%%. 64%%. 71%%. She's",""
"chapter_7","Narrator",555,"She looks up from her phone and sees Sophia.",""
"chapter_7","Narrator",559,"Sophia has failed.",""
"chapter_7","Narrator",561,"58%%. Research methods. Below the pass threshold for first-c",""
"chapter_7","Narrator",563,"The colour-coded pens. The annotated reading lists. The twen",""
"chapter_7","Narrator",565,"She's standing in the corridor looking at her phone like it'",""
"chapter_7","Narrator",572,"Sophia Kowalski, who has never needed anyone, looks like she",""
"chapter_7","Amelia",579,"Sophia.",""
"chapter_7","Amelia",583,"Are you okay?",""
"chapter_7","Sophia",585,"Obviously not.",""
"chapter_7","Amelia",587,"I got 58 in my first stats test. I literally cried in the li",""
"chapter_7","Narrator",589,"Sophia stares at her.",""
"chapter_7","Sophia",591,"You're telling me this to make me feel better.",""
"chapter_7","Amelia",593,"I'm telling you this because failing one test doesn't mean y",""
"chapter_7","Narrator",595,"A long silence.",""
"chapter_7","Sophia",597,"...Do you want to get coffee?",""
"chapter_7","Narrator",599,"They get coffee. Sophia talks — not in her usual controlled,",""
"chapter_7","Sophia",601,"My parents will be devastated.",""
"chapter_7","Amelia",603,"Will they?",""
"chapter_7","Sophia",605,"My mum got a first from Warsaw. My dad got a first from Wars",""
"chapter_7","Amelia",607,"Plans change.",""
"chapter_7","Sophia",609,"Not in my family.",""
"chapter_7","Narrator",611,"For the first time, Amelia sees Sophia not as a rival but as",""
"chapter_7","Amelia",618,"Sophia — do you want to go over the research methods materia",""
"chapter_7","Narrator",620,"Sophia looks at her. The offer is professional. Non-threaten",""
"chapter_7","Sophia",622,"...That might be useful. Yes.",""
"chapter_7","Narrator",624,"They study together. It's efficient and productive. Sophia i",""
"chapter_7","Sophia",626,"Thank you. I don't... thank you.",""
"chapter_7","Narrator",631,"58%%. Sophia Kowalski, the machine, the colour-coded perfect",""
"chapter_7","Narrator",635,"I should feel guilty. I don't. I feel... relieved. She's hum",""
"chapter_7","Narrator",637,"It's an ugly thought. She knows it's ugly. She has it anyway",""
"chapter_7","Narrator",649,"A group project. Developmental psych. The deadline is Thursd",""
"chapter_7","Narrator",651,"Amelia discovers that a teammate — not someone she's close t",""
"chapter_7","Narrator",653,"Plagiarism. Borderline, but plagiarism.",""
"chapter_7","Narrator",658,"What would Hawthorne say? He'd say 'integrity is not negotia",""
"chapter_7","Narrator",661,"What would Simmons say? She'd say 'think about the person.' ",""
"chapter_7","Narrator",664,"What would Maya say? She'd say 'what does your gut tell you?",""
"chapter_7","Narrator",667,"What would Elena say? She'd say something cryptic about the ",""
"chapter_7","Narrator",674,"The deadline is Thursday. The paragraph is stolen. The choic",""
"chapter_7","Narrator",688,"She flags it. She emails the module leader. She tells her gr",""
"chapter_7","Narrator",690,"The teammate is furious. The group is stressed. The investig",""
"chapter_7","Narrator",692,"In the end: the teammate is given a formal warning. The rest",""
"chapter_7","Narrator",695,"Hawthorne's feedback: 'This was the right decision. It was a",""
"chapter_7","Narrator",701,"She rewrites the paragraph. It takes forty minutes. She does",""
"chapter_7","Narrator",705,"I covered for someone else's dishonesty. And I got a good ma",""
"chapter_7","Narrator",710,"She does nothing. She submits. She hopes.",""
"chapter_7","Narrator",712,"They get 68%%. The plagiarism isn't caught.",""
"chapter_7","Narrator",714,"I got away with it. The stolen paragraph is part of my grade",""
"chapter_7","Narrator",728,"Late one night. Reading.",""
"chapter_7","Narrator",730,"An old text — found online, a digitised scan of a book publi",""
"chapter_7","Narrator",732,"She's been following a thread. From the Paracelsus book to t",""
"chapter_7","Narrator",734,"And then she finds it.",""
"chapter_7","Narrator",736,"A passage about the three stages of the Great Work: Nigredo,",""
"chapter_7","Narrator",738,"She reads the descriptions.",""
"chapter_7","Narrator",740,"Nigredo: 'The dark night of the soul. The dissolution of the",""
"chapter_7","Narrator",742,"Albedo: 'The purification. The separation of elements. A gui",""
"chapter_7","Narrator",744,"Rubedo: 'The reddening. Transformation complete. The philoso",""
"chapter_7","Narrator",746,"Her skin prickles.",""
"chapter_7","Narrator",748,"September to November. The dark. The panic. The confusion. T",""
"chapter_7","Narrator",750,"November to now. The mentor. Cornwall. The clarity. That's t",""
"chapter_7","Narrator",752,"And Rubedo... Rubedo hasn't happened yet.",""
"chapter_7","Narrator",754,"But it's coming.",""
"chapter_7","Narrator",761,"The pattern is visible. A map of her own year in a book publ",""
"chapter_7","Narrator",768,"She reads all night.",""
"chapter_7","Narrator",770,"Not just Waite — Jung's Psychology and Alchemy. Hillman. Von",""
"chapter_7","Narrator",772,"By dawn, she has a notebook full of parallels. Her year — th",""
"chapter_7","Narrator",774,"Either the alchemists knew something about the human soul th",""
"chapter_7","Narrator",777,"She texts Elena: i found the three works. nigredo. albedo. r",""
"chapter_7","Narrator",779,"elena: now you're seeing it. an gwella. the sight.",""
"chapter_7","Narrator",785,"She closes the book. Takes a breath.",""
"chapter_7","Narrator",787,"It's interesting. It's a compelling framework. But I'm a psy",""
"chapter_7","Narrator",789,"She writes a journal entry about it. Then she goes to sleep.",""
"chapter_7","Narrator",794,"She closes the book.",""
"chapter_7","Narrator",796,"No. This is — this is confirmation bias. I'm seeing patterns",""
"chapter_7","Narrator",798,"She deletes the bookmark.",""
"chapter_7","Narrator",812,"Late February.",""
"chapter_7","Narrator",814,"The days are getting longer. Barely — two minutes a day, thr",""
"chapter_7","Narrator",816,"She stands on the Hoe. The sea is grey-green, churning. A st",""
"chapter_7","Narrator",818,"But she doesn't go inside.",""
"chapter_7","Narrator",820,"She stands there and watches the clouds build on the horizon",""
"chapter_7","Narrator",822,"Something is coming. I can feel it. Not the storm — somethin",""
"chapter_7","Narrator",825,"Sarah. The counselling appointment is next week. She promise",""
"chapter_7","Narrator",827,"Sarah. I need to keep watching. I need to stay close.",""
"chapter_7","Narrator",829,"Sarah...",""
"chapter_7","Narrator",831,"The wind picks up. The first drops of rain.",""
"chapter_7","Narrator",833,"She stays a moment longer. Then turns, pulls up her hood, an",""
"chapter_7","Narrator",835,"Ready or not.",""
"chapter_7","Centered",848,"End of Chapter Seven",""
"chapter_8","Centered",30,"Content Warning\n\nThis chapter contains depictions of depre",""
"chapter_8","Centered",40,"Chapter Eight\n\nThe Ordeal",""
"chapter_8","Narrator",57,"Amelia sits at her desk. The essay is due tomorrow. The scre",""
"chapter_8","Narrator",59,"She has written: 'Discuss the role of attachment theory in u",""
"chapter_8","Narrator",61,"That's the title. She's been staring at it for three hours.",""
"chapter_8","Narrator",63,"The room is dark. She hasn't turned the light on because tur",""
"chapter_8","Narrator",65,"I can't do this.",""
"chapter_8","Narrator",69,"I can't do this. I'm not smart enough. I was never smart eno",""
"chapter_8","Narrator",71,"The spiral.",""
"chapter_8","Narrator",73,"I missed the statistics deadline. I missed it and I didn't t",""
"chapter_8","Narrator",75,"She pushes back from the desk.",""
"chapter_8","Narrator",77,"It's 2am. She hasn't eaten since noon. She's slept four hour",""
"chapter_8","Narrator",79,"The rain is louder than it should be.",""
"chapter_8","Narrator",86,"It's 2am. She can't write. She can't sleep. She can barely t",""
"chapter_8","Narrator",100,"She emails. At 2am. She doesn't care.",""
"chapter_8","Narrator",102,"\""I'm struggling. I've missed a deadline. I can't write this",""
"chapter_8","Narrator",104,"She doesn't expect a response until morning.",""
"chapter_8","Narrator",107,"At 2:14am:",""
"chapter_8","Narrator",109,"\""Miss James. Extensions exist for a reason. Email the depar",""
"chapter_8","Narrator",111,"He's awake at 2am answering student emails. That's either de",""
"chapter_8","Narrator",114,"At 7:30am, her phone rings.",""
"chapter_8","Dr. Simmons",116,"Right. You're having a bad night. We've all had bad nights. ",""
"chapter_8","Amelia",118,"Okay.",""
"chapter_8","Dr. Simmons",120,"Good girl. Bring biscuits.",""
"chapter_8","Narrator",123,"At 6am, a text:",""
"chapter_8","Narrator",125,"maya: meet me on the hoe. sunrise. we breathe first. the ess",""
"chapter_8","Narrator",128,"At 3am:",""
"chapter_8","Narrator",130,"elena: the fire burns hottest before the work is done. you'r",""
"chapter_8","Narrator",136,"She texts the group chat.",""
"chapter_8","Narrator",138,"amelia: i'm having a really really bad night and i don't kno",""
"chapter_8","Narrator",140,"2:03am.",""
"chapter_8","Narrator",142,"raj: kitchen. now. i'm putting the kettle on.",""
"chapter_8","Narrator",148,"At 3am, she's laughing about something stupid — Raj's impres",""
"chapter_8","Narrator",150,"I'm still failing. The essay still isn't written. But I'm he",""
"chapter_8","Narrator",156,"She closes the laptop. She gets into bed.",""
"chapter_8","Narrator",158,"She doesn't text anyone. She doesn't email. She lies in the ",""
"chapter_8","Narrator",160,"Morning comes. The essay isn't written. The deadline passes.",""
"chapter_8","Narrator",162,"She goes to lectures. She sits at the back. She doesn't spea",""
"chapter_8","Narrator",164,"I'm fine. I'm handling it. This is what handling it looks li",""
"chapter_8","Narrator",166,"It isn't.",""
"chapter_8","Narrator",176,"Three days later.",""
"chapter_8","Narrator",178,"Tasha does something.",""
"chapter_8","Narrator",180,"Not the usual — not a photo, not a comment, not the subtle b",""
"chapter_8","Narrator",182,"Something worse.",""
"chapter_8","Narrator",184,"Zara's presentation in Simmons' seminar. She's been working ",""
"chapter_8","Narrator",186,"In the middle of the presentation, Tasha's phone pings. Then",""
"chapter_8","Narrator",190,"'Imagine making your dead grandma your entire personality 💀'",""
"chapter_8","Narrator",194,"The room is silent.",""
"chapter_8","Narrator",196,"Simmons, to her credit, shuts it down instantly.",""
"chapter_8","Dr. Simmons",198,"Phones away. All of you. Now.",""
"chapter_8","Narrator",200,"But the damage is done. Zara stands at the front. Her mouth ",""
"chapter_8","Narrator",202,"She picks up her notes. Walks out.",""
"chapter_8","Narrator",209,"Zara walks past Amelia. The corridor is ahead. The decision ",""
"chapter_8","Narrator",219,"Tasha is looking at her phone. Her expression is — complicat",""
"chapter_8","Amelia",221,"Why?",""
"chapter_8","Tasha",223,"I don't know what you're—",""
"chapter_8","Amelia",225,"Tasha. Please. Just — why?",""
"chapter_8","Narrator",227,"The bathroom is white tile and fluorescent light and the sou",""
"chapter_8","Amelia",229,"Zara hasn't done anything to you. Her presentation was about",""
"chapter_8","Narrator",231,"Tasha's jaw tightens.",""
"chapter_8","Tasha",233,"Because—",""
"chapter_8","Narrator",235,"Something crosses her face. Fear. Or pain.",""
"chapter_8","Tasha",237,"Because she had something to say. And I don't.",""
"chapter_8","Narrator",239,"Silence.",""
"chapter_8","Tasha",241,"Her presentation was real. It was about something real. And ",""
"chapter_8","Narrator",243,"She looks at Amelia. For the first time, the mask is off.",""
"chapter_8","Tasha",245,"I know that's not an excuse.",""
"chapter_8","Amelia",247,"It's not.",""
"chapter_8","Tasha",249,"I know.",""
"chapter_8","Narrator",251,"A pause.",""
"chapter_8","Amelia",253,"You need to take it down. And you need to apologise. To Zara",""
"chapter_8","Tasha",255,"I—",""
"chapter_8","Amelia",257,"Not for me. For yourself. Because if you don't, this is who ",""
"chapter_8","Narrator",264,"She finds Tasha in the corridor. She doesn't wait.",""
"chapter_8","Amelia",266,"Take it down.",""
"chapter_8","Tasha",268,"Take what—",""
"chapter_8","Amelia",270,"The account. The posts. Take it all down right now or I go t",""
"chapter_8","Narrator",272,"Tasha stares at her.",""
"chapter_8","Amelia",274,"You've been doing this all year. The photos. The graffiti. T",""
"chapter_8","Narrator",276,"Tasha's face is rigid. Stone.",""
"chapter_8","Amelia",278,"Take it down. Now.",""
"chapter_8","Narrator",280,"An hour later, the account is deleted.",""
"chapter_8","Narrator",282,"Tasha doesn't speak to Amelia again. Not for the rest of ter",""
"chapter_8","Narrator",288,"Amelia goes to Simmons. Then to the student welfare office. ",""
"chapter_8","Narrator",290,"She brings everything — screenshots, the history, the patter",""
"chapter_8","Narrator",292,"The formal process is longer this time. More serious.",""
"chapter_8","Narrator",294,"Tasha receives a final warning and mandatory counselling. Th",""
"chapter_8","Narrator",296,"It's the right thing. It's the institutional thing. It works",""
"chapter_8","Narrator",298,"But Tasha, in the counselling sessions, sits in silence. The",""
"chapter_8","Narrator",304,"Amelia watches Zara leave.",""
"chapter_8","Narrator",306,"She tells herself she'll do something. Later. When she's fig",""
"chapter_8","Narrator",308,"She doesn't.",""
"chapter_8","Narrator",310,"Zara handles it herself. Simmons helps. The account comes do",""
"chapter_8","Narrator",312,"But the text Amelia gets from Zara says more than words:",""
"chapter_8","Narrator",314,"zara: thanks for nothing.",""
"chapter_8","Narrator",328,"Three days of silence.",""
"chapter_8","Narrator",330,"Sarah's door stays closed.",""
"chapter_8","Narrator",332,"The first day, nobody thinks much of it.",""
"chapter_8","Narrator",334,"The second day, Raj knocks. No answer.",""
"chapter_8","Narrator",336,"The third day—",""
"chapter_8","Narrator",370,"The third day.",""
"chapter_8","Narrator",372,"Amelia doesn't wait for a reply. She doesn't text. She goes ",""
"chapter_8","Narrator",374,"She knocks.",""
"chapter_8","Amelia",376,"Sarah.",""
"chapter_8","Narrator",378,"No answer.",""
"chapter_8","Amelia",380,"Sarah, I'm coming in.",""
"chapter_8","Narrator",382,"The door is unlocked.",""
"chapter_8","Narrator",384,"Inside: the room is dark. Curtains closed. The air is stale ",""
"chapter_8","Narrator",386,"A list of people. A list of things she wants them to know.",""
"chapter_8","Narrator",388,"Sarah is on the bed. She's not asleep. She's staring at the ",""
"chapter_8","Narrator",390,"Amelia sees the notebook. Sees the list. Sees the bottle of ",""
"chapter_8","Narrator",392,"Her hands go cold.",""
"chapter_8","Narrator",394,"She doesn't panic. Something in her — everything she's learn",""
"chapter_8","Amelia",396,"Sarah. I'm here.",""
"chapter_8","Sarah",398,"Go away.",""
"chapter_8","Amelia",400,"No.",""
"chapter_8","Narrator",402,"She sits on the bed.",""
"chapter_8","Amelia",404,"I'm not leaving. I'm calling someone who can help. And I'm s",""
"chapter_8","Narrator",406,"She calls 999. Her voice is steady. She doesn't know how.",""
"chapter_8","Narrator",408,"The ambulance takes seventeen minutes. In those seventeen mi",""
"chapter_8","Amelia",410,"I'm here.",""
"chapter_8","Narrator",412,"Again and again.",""
"chapter_8","Amelia",414,"I'm here.",""
"chapter_8","Narrator",416,"Sarah doesn't speak. But she doesn't move towards the pills.",""
"chapter_8","Narrator",428,"The third day.",""
"chapter_8","Narrator",430,"Amelia goes to Sarah's door. A feeling — not logic, not dedu",""
"chapter_8","Narrator",432,"The door is unlocked.",""
"chapter_8","Narrator",434,"Inside—",""
"chapter_8","Narrator",436,"Sarah.",""
"chapter_8","Narrator",438,"She's on the floor. The pills are scattered. She's conscious",""
"chapter_8","Narrator",440,"Amelia's body moves before her mind does. She's on the floor",""
"chapter_8","Narrator",442,"The ambulance takes twelve minutes.",""
"chapter_8","Sarah",444,"Why did you come?",""
"chapter_8","Narrator",446,"Her voice is a thread.",""
"chapter_8","Amelia",448,"Because I'm your friend.",""
"chapter_8","Sarah",450,"Why couldn't you just leave me alone?",""
"chapter_8","Narrator",452,"Amelia holds her hand.",""
"chapter_8","Amelia",454,"Because friends don't leave.",""
"chapter_8","Narrator",468,"Amelia's phone rings.",""
"chapter_8","Narrator",470,"It's Liz.",""
"chapter_8","Liz",472,"Amelia. You need to come to the hospital.",""
"chapter_8","Narrator",474,"The floor tilts.",""
"chapter_8","Amelia",476,"What—",""
"chapter_8","Liz",478,"It's Sarah. The cleaner found her. She took — she took pills",""
"chapter_8","Narrator",480,"The words arrive one at a time, like stones dropped into sti",""
"chapter_8","Narrator",482,"Sarah is alive.",""
"chapter_8","Narrator",484,"Sarah took pills.",""
"chapter_8","Narrator",486,"The cleaner found her. Not Amelia. The cleaner.",""
"chapter_8","Narrator",498,"A room she's never been in. Beige walls. A box of tissues on",""
"chapter_8","Narrator",502,"She says: 'Please sit down, Amelia.'",""
"chapter_8","Narrator",504,"The words come.",""
"chapter_8","Narrator",506,"Sarah is dead.",""
"chapter_8","Narrator",508,"The counsellor says more. Words. The shapes of words. Time o",""
"chapter_8","Narrator",510,"Amelia hears none of it.",""
"chapter_8","Narrator",512,"Sarah is dead.",""
"chapter_8","Narrator",516,"She doesn't cry. She will. Later. But now — just the fact. T",""
"chapter_8","Narrator",527,"Sarah is in the ambulance. Amelia is in the corridor. The pa",""
"chapter_8","Narrator",537,"Four hours. The fluorescent lights. The squeaking shoes. The",""
"chapter_8","Narrator",539,"A nurse comes out.",""
"chapter_8","Narrator",541,"She's stable.",""
"chapter_8","Narrator",543,"Amelia puts her head in her hands and cries. In the hospital",""
"chapter_8","Narrator",545,"She cries because it worked. It worked. All of it — the text",""
"chapter_8","Narrator",547,"And she cries because it almost didn't.",""
"chapter_8","Narrator",554,"She runs. Back to the flat. Wakes Raj, wakes Liz.",""
"chapter_8","Raj",556,"What — Amelia, what's—",""
"chapter_8","Amelia",558,"It's Sarah. She needs — the hospital — please just come.",""
"chapter_8","Narrator",560,"They come. All of them. The whole flat, in pyjamas and coats",""
"chapter_8","Narrator",562,"The hospital waiting room. Five students sitting in plastic ",""
"chapter_8","Narrator",564,"When the news comes — stable, alive, being treated — Raj put",""
"chapter_8","Narrator",569,"She can't move.",""
"chapter_8","Narrator",571,"The paramedics has taken Sarah. The corridor is empty. The d",""
"chapter_8","Narrator",573,"Amelia stands there.",""
"chapter_8","Narrator",575,"How long? She doesn't know. Long enough for Liz to find her.",""
"chapter_8","Narrator",577,"Sarah is alive. Amelia is standing in a corridor. These are ",""
"chapter_8","Narrator",579,"She clings to them.",""
"chapter_8","Narrator",583,"Amelia goes to the hospital.",""
"chapter_8","Narrator",585,"She sits in the waiting room. The fluorescent lights hum.",""
"chapter_8","Narrator",587,"A nurse tells her Sarah is stable. She can visit tomorrow.",""
"chapter_8","Narrator",589,"Tomorrow.",""
"chapter_8","Narrator",592,"Sarah survived. But the distance between them has never felt",""
"chapter_8","Narrator",599,"She goes.",""
"chapter_8","Narrator",601,"Sarah is in a hospital bed. She looks small. She doesn't loo",""
"chapter_8","Sarah",603,"Where were you?",""
"chapter_8","Narrator",605,"The question is a knife.",""
"chapter_8","Amelia",607,"I'm sorry. I should have—",""
"chapter_8","Sarah",609,"It doesn't matter.",""
"chapter_8","Narrator",611,"But it does.",""
"chapter_8","Narrator",616,"I wasn't there. I should have been there and I wasn't.",""
"chapter_8","Narrator",618,"She texts: i'm so sorry. i'm here when you're ready. x",""
"chapter_8","Narrator",620,"No reply. Not for a long time.",""
"chapter_8","Narrator",643,"The days after.",""
"chapter_8","Narrator",648,"Sarah is in hospital. She's stable. She's eating. She's talk",""
"chapter_8","Narrator",650,"Amelia visits. Reading material. Ginger biscuits. A drawing ",""
"chapter_8","Narrator",652,"Sarah looks at it.",""
"chapter_8","Sarah",654,"Tell him he got the wing wrong.",""
"chapter_8","Amelia",656,"Tell him yourself.",""
"chapter_8","Narrator",658,"A pause. Then a ghost of a smile.",""
"chapter_8","Sarah",660,"I will. When I'm out.",""
"chapter_8","Narrator",663,"Sarah is in hospital. The damage is real — physically, emoti",""
"chapter_8","Narrator",665,"When Amelia visits, Sarah sometimes talks and sometimes star",""
"chapter_8","Sarah",667,"I don't want your pity.",""
"chapter_8","Amelia",669,"This isn't pity.",""
"chapter_8","Sarah",671,"Then what is it?",""
"chapter_8","Amelia",673,"It's me. In a chair. With biscuits.",""
"chapter_8","Narrator",675,"A long silence.",""
"chapter_8","Sarah",677,"...What kind of biscuits?",""
"chapter_8","Narrator",679,"It's not forgiveness. It's a start.",""
"chapter_8","Narrator",682,"Sarah's parents come from Devon. Her father stands in the ho",""
"chapter_8","Narrator",684,"Amelia helps pack Sarah's room. The books. The notebooks. Th",""
"chapter_8","Narrator",686,"When the room is empty, she stands in it. The same four wall",""
"chapter_8","Narrator",688,"She survived. That's what matters. She survived.",""
"chapter_8","Narrator",690,"But the word 'survived' sounds different now. It sounds like",""
"chapter_8","Narrator",697,"The crisis is over. The living comes next.",""
"chapter_8","Narrator",705,"She goes every other day. Not because someone told her to. B",""
"chapter_8","Narrator",707,"Some visits they talk. Some visits they sit in silence and w",""
"chapter_8","Narrator",709,"One afternoon, Sarah draws in her notebook while Amelia read",""
"chapter_8","Narrator",711,"She sends letters. Actual letters — handwritten, on paper, b",""
"chapter_8","Narrator",713,"The first letter gets no reply. The second gets a text from ",""
